* ---------------------------------------------------------------------------- * RELATORIO DE FATURAMENTO - VENDAS * ----------------------------------------------------------------------------- *  Rel:0000136;;;;;;;;;;;;;;;;;;;;;;;;;;
Usuario:SMART GROUP LAMINADOS                                                                                                                                        Rech Informática Ltd    Quarta, 10/06/2026 15:09:43;;;;;;;;;;;;;;;;;;;;;;;;;;
Empresa:SMART GROUP IND.LAMINADOS SINT.L                Sigla:SMT                          CNPJ:19.551.393/0001-50  IE:294/0027549                                                                Data da Empresa:30/06/2026;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cliente: Exclui 1383, 1384; Dt./hr.fatur: 01/01/2025 a 31/12/2026; CFOP: Inclui 5101, 5102, 5124, 6101, 6102, 6124, 5125, 6108, 6107, 6122, 5911, 6911;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Entid.proces: Pedido, Venda do PDV, Retirada, Nota fiscal; Pos.detalhada ped: Não faturados, Faturados; Pos.item: Faturado; Tp.cód.fiscal OP: Cobradas;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Tp.nat.OP: Normal; Custo mat.vend: Sobre valor médio das saídas; Deduz imp.vlr.cotação frete: Sim; Dt.ref.p/index.moeda: 00/00/0000;";;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
Dt.ent.item;Dt.faturam;Pedido;Produto;Desc.completa;Grupo;Descrição;Nro.nota;Nat.oper;Qtd.item/Ft;UN;Qtd.solic.item;Valor Fat+Valor IPI+Valor Frete;Vlr.unit.líq;Descr.Pos.item;Cliente;Razão social;Abreviação;Cidade;UF;Sig.emp;Frete;Preço ven;Diferença;Comis.prod;Comissão/Metros;
10/09/2025;15/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19639;5124;68,000;M;78,815;79,56;1,17;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;0,0100;-1,16;1,59;0,02;
10/09/2025;15/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19648;5124;79,000;M;80,000;126,40;1,60;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;0,0100;-1,59;2,53;0,03;
10/09/2025;15/09/2025;0;11860;INSUMOS APLICADOS ICMS NAO DIFERIDO;18;SERVIÇOS..;19648;5124;279,000;M;280,000;446,40;1,60;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;0,0100;-1,59;8,93;0,03;
10/09/2025;15/09/2025;2078;11898;NAPA LINHO DAKAR PU 0,9MM - NATURAL;39;STK LINE;19636;6102;80,000;M;80,000;2.335,90;27,60;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;28,9500;1,35;66,24;0,83;
10/09/2025;15/09/2025;2078;11922;NAPA METAL LYON PU 0,9MM - OURO LIGHT;39;STK LINE;19636;6102;120,000;M;120,000;3.161,08;24,90;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;26,9500;2,05;89,64;0,75;
10/09/2025;15/09/2025;2078;11924;NAPA METAL LYON PU 0,9MM - PRATA;39;STK LINE;19636;6102;80,000;M;80,000;2.107,39;24,90;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;26,9500;2,05;59,76;0,75;
10/09/2025;15/09/2025;2083;4254;MESTICO TERRA ESTAMPADO IGUANA;2;PRODUCAO;19648;5124;279,000;M;280,000;1.757,70;6,30;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;1,0000;-5,30;35,15;0,13;
10/09/2025;15/09/2025;2083;13189;MESTICO OFF WHITE ESTAMPADO IGUANA;2;PRODUCAO;19648;5124;79,000;M;80,000;497,70;6,30;Faturado;22;RR SHOES COMERCIO E FABRICACAO D;JOCENEI;STO ANTON.D.PATRULHA;RS;SMT;0,0000;1,0000;-5,30;9,95;0,13;
10/09/2025;15/09/2025;2084;14434;GRAVACAO PESPONTO PEWTER;2;PRODUCAO;19639;5124;68,000;M;78,815;389,64;5,73;Faturado;30;A. GRINGS S.A.;JOCENEI;IGREJINHA;RS;SMT;0,0000;1,0000;-4,73;7,79;0,11;
10/09/2025;18/09/2025;2088;11791;TREVISO CASTOR;39;STK LINE;19724;6101;38,500;M;40,000;1.191,58;30,95;Faturado;485;CM INDUSTRIA DE CALCADOS LTDA;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;30,9500;0,00;35,75;0,93;
10/09/2025;22/09/2025;2075;9100048;NAPA MARROCOS PLUS PU 1.0 COCONUT;2;PRODUCAO;19772;6101;100,000;M;100,000;3.990,00;39,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-38,90;79,80;0,80;
10/09/2025;22/09/2025;2075;9100051;NAPA MARROCOS PLUS PU 1.0 PRETO;2;PRODUCAO;19772;6101;100,000;M;100,000;3.990,00;39,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-38,90;79,80;0,80;
10/09/2025;22/09/2025;2076;9100048;NAPA MARROCOS PLUS PU 1.0 COCONUT;2;PRODUCAO;19771;6101;100,000;M;100,000;3.990,00;39,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-38,90;79,80;0,80;
10/09/2025;22/09/2025;2076;9100054;NAPA MARROCOS PLUS PU 1.0 TOFF;2;PRODUCAO;19771;6101;100,000;M;100,000;3.990,00;39,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-38,90;79,80;0,80;
11/09/2025;11/09/2025;266;11899;NAPA LINHO DAKAR PU 0,9MM - CARAMELO;39;STK LINE;306;6102;47,000;M;47,000;1.360,65;28,95;Faturado;878;IND.DE CALCADOS PARABELA LTDA;JOCENEI;TRES COROAS;RS;SM3;0,0000;28,9500;0,00;40,82;0,87;
11/09/2025;11/09/2025;2093;11820;MURANO PRETO;39;STK LINE;19604;6101;77,500;M;80,000;3.073,65;39,66;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;38,9500;-0,71;92,21;1,19;
11/09/2025;11/09/2025;2095;11782;MAIORCA OFF WHITE;39;STK LINE;19606;6101;2,000;M;2,000;68,04;32,95;Faturado;1029;PETERSON GONCALVES IND.CAL.LTD;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
11/09/2025;11/09/2025;2095;11785;MAIORCA PRETO;39;STK LINE;19606;6101;2,000;M;2,000;68,04;32,95;Faturado;1029;PETERSON GONCALVES IND.CAL.LTD;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
11/09/2025;11/09/2025;2095;11788;MAIORCA CAFE;39;STK LINE;19606;6101;2,000;M;2,000;68,04;32,95;Faturado;1029;PETERSON GONCALVES IND.CAL.LTD;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
11/09/2025;11/09/2025;2095;9000097;MAIORCA MILITAR;39;STK LINE;19606;6101;2,000;M;2,000;68,04;32,95;Faturado;1029;PETERSON GONCALVES IND.CAL.LTD;SILVANO;JAU;SP;SMT;0,0000;30,9500;-2,00;1,98;0,99;
11/09/2025;11/09/2025;2096;11780;SORRENTO PRETO;39;STK LINE;19608;5101;1,000;M;1,000;33,95;33,95;Faturado;1015;JS MULLER CALCADOS LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;28,9500;-5,00;1,02;1,02;
11/09/2025;11/09/2025;2096;12408;NAPA MADRID SHINE MANTEIGA;39;STK LINE;19608;5101;1,000;M;1,000;43,95;43,95;Faturado;1015;JS MULLER CALCADOS LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-42,95;1,32;1,32;
11/09/2025;11/09/2025;2096;12902;SORRENTO CAFE;39;STK LINE;19608;5101;2,000;M;2,000;67,90;33,95;Faturado;1015;JS MULLER CALCADOS LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;27,9500;-6,00;2,04;1,02;
11/09/2025;11/09/2025;2096;12904;SORRENTO MANTEIGA;39;STK LINE;19608;5101;1,000;M;1,000;33,95;33,95;Faturado;1015;JS MULLER CALCADOS LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;27,9500;-6,00;1,02;1,02;
11/09/2025;12/09/2025;0;27;TRANSF PARC EC150 FURTA COR 201 - ECOTEX/MLT COL MOD 99-5 AM;12;TRANSFER / FILMES;19619;5124;251,000;M;258,500;1.897,56;7,56;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-6,56;18,98;0,08;
11/09/2025;12/09/2025;0;27;TRANSF PARC EC150 FURTA COR 201 - ECOTEX/MLT COL MOD 99-5 AM;12;TRANSFER / FILMES;19619;5124;367,500;M;379,500;2.778,30;7,56;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-6,56;27,78;0,08;
11/09/2025;12/09/2025;265;11870;NAPA OLIMPIC PU 1,4MM - OFF WHITE;39;STK LINE;307;6102;90,000;M;90,000;2.695,50;29,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SM3;0,0000;29,9500;0,00;80,87;0,90;
11/09/2025;12/09/2025;265;11873;NAPA OLIMPIC 1,4MM - OURO LIGHT;39;STK LINE;307;6102;30,000;M;30,000;898,50;29,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SM3;0,0000;29,9500;0,00;26,96;0,90;
11/09/2025;12/09/2025;265;12015;NAPA OLIMPIC PU 1,4MM - WHITE;39;STK LINE;307;6102;60,000;M;60,000;1.797,00;29,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SM3;0,0000;29,9500;0,00;53,91;0,90;
11/09/2025;12/09/2025;267;11875;NAPA SPORT PVC 1,5MM - BLACK;39;STK LINE;308;6102;365,000;M;365,000;8.376,75;22,95;Faturado;1130;STRIKE CALCADOS LTDA;MARCIANO;NOVA SERRANA;MG;SM3;0,0000;22,9500;0,00;251,30;0,69;
11/09/2025;12/09/2025;267;11876;NAPA SPORT PVC 1,5MM - BRANCO;39;STK LINE;308;6102;80,000;M;80,000;1.836,00;22,95;Faturado;1130;STRIKE CALCADOS LTDA;MARCIANO;NOVA SERRANA;MG;SM3;0,0000;22,9500;0,00;55,08;0,69;
11/09/2025;12/09/2025;2097;13273;PALAZZO OFF WHITE/OURO LIGHT;39;STK LINE;19615;6101;179,500;M;179,500;9.495,55;52,90;Faturado;895;CROMIC IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;46,9500;-5,95;284,87;1,59;
11/09/2025;12/09/2025;2098;14453;NAPA SOFT GLAM 1.0 BRANCO OFF 526;2;PRODUCAO;19619;5124;367,500;M;379,500;5.644,80;15,36;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-14,36;56,45;0,15;
11/09/2025;12/09/2025;2098;14455;NAPA SOFT GLAM 1.0 ROSA 942;2;PRODUCAO;19619;5124;251,000;M;258,500;3.855,36;15,36;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-14,36;38,55;0,15;
11/09/2025;15/09/2025;0;27;TRANSF PARC EC150 FURTA COR 201 - ECOTEX/MLT COL MOD 99-5 AM;12;TRANSFER / FILMES;19637;5124;95,500;M;97,500;721,98;7,56;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-6,56;7,22;0,08;
11/09/2025;15/09/2025;2091;11823;VICENZA BEGE;39;STK LINE;19628;5101;15,000;M;15,000;704,25;46,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;38,9500;-8,00;21,13;1,41;
11/09/2025;15/09/2025;2091;11825;VICENZA PRETO;39;STK LINE;19628;5101;33,500;M;40,000;1.505,83;44,95;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;38,9500;-6,00;45,17;1,35;
11/09/2025;15/09/2025;2091;11880;VICENZA METAL OURO LIGHT;39;STK LINE;19628;5101;5,000;M;5,000;234,50;46,90;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;43,9500;-2,95;7,04;1,41;
11/09/2025;15/09/2025;2092;620;NAPA SOFT + GRAVAÇÃO CROCO PRETO;2;PRODUCAO;19650;6124;118,000;M;120,000;407,10;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;8,14;0,07;
11/09/2025;15/09/2025;2094;12736;METALIZADO GRAFITE – MP;2;PRODUCAO;19641;5101;118,500;M;120,000;4.728,15;39,90;Faturado;331;CALCADOS DIVALORI LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-38,90;94,56;0,80;
11/09/2025;15/09/2025;2094;13383;METALIZADO PRATA - MP;2;PRODUCAO;19641;5101;118,500;M;120,000;4.728,15;39,90;Faturado;331;CALCADOS DIVALORI LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-38,90;94,56;0,80;
11/09/2025;15/09/2025;2098;14456;NAPA SOFT GLAM 1.0 LILAS 1436;2;PRODUCAO;19637;5124;95,500;M;97,500;1.466,88;15,36;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-14,36;14,67;0,15;
11/09/2025;17/09/2025;2092;9728;RAFIA GLOW PRETO;2;PRODUCAO;19703;6124;327,000;M;350,000;1.128,15;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;22,56;0,07;
11/09/2025;17/09/2025;2092;9729;RAFIA GLOW ROSE;2;PRODUCAO;19703;6124;314,000;M;320,000;1.083,30;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;21,67;0,07;
11/09/2025;17/09/2025;2092;9731;RAFIA NEW WHISKY;2;PRODUCAO;19703;6124;77,500;M;80,000;267,38;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;5,35;0,07;
11/09/2025;17/09/2025;2092;9732;RAFIA OFF WHITE;2;PRODUCAO;19703;6124;78,000;M;80,000;269,10;3,45;Faturado;41;SOARES COMERCIO DE MATERIAIS EM;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-2,45;5,38;0,07;
11/09/2025;19/09/2025;2099;13273;PALAZZO OFF WHITE/OURO LIGHT;39;STK LINE;19734;6101;250,000;M;250,000;13.225,00;52,90;Faturado;895;CROMIC IND.COM.DE CALC.LTDA;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;46,9500;-5,95;396,75;1,59;
11/09/2025;24/09/2025;2094;12738;METALIZADO OURO;2;PRODUCAO;19812;5101;197,500;M;200,000;7.880,25;39,90;Faturado;331;CALCADOS DIVALORI LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-38,90;157,61;0,80;
12/09/2025;12/09/2025;0;6496;NAPAS SINTÉTICO;13;SUBSTRATO;19621;5102;83,000;M;83,000;85,70;1,00;Faturado;1170;JC ACESSÓRIOS E ARTIGOS LTDA;TELEVENDAS;NOVO HAMBURGO;RS;SMT;0,0000;1,0000;0,00;0,42;0,01;
12/09/2025;12/09/2025;268;11922;NAPA METAL LYON PU 0,9MM - OURO LIGHT;39;STK LINE;309;6102;200,000;M;200,000;5.390,00;26,95;Faturado;1177;F & F IND.COM CALCADOS LTDA;CLEMILSON;BIRIGUI;SP;SM3;0,0000;26,9500;0,00;161,70;0,81;
12/09/2025;12/09/2025;2100;12683;NAPA CALF PU 0.9 BRANCO OFF;2;PRODUCAO;19609;5101;519,000;M;500,000;20.241,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;202,41;0,39;
12/09/2025;12/09/2025;2100;12707;NAPA CALF PU 0.9 AREIA 1286;2;PRODUCAO;19609;5101;419,000;M;400,000;16.341,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;163,41;0,39;
12/09/2025;12/09/2025;2104;6232;LUXOR GRAFITE;39;STK LINE;19611;6101;2,000;M;2,000;97,90;48,95;Faturado;951;IND.COM.DE CALC.SANT LOUIS LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;46,9500;-2,00;2,94;1,47;
12/09/2025;12/09/2025;2104;11896;NAPA LINHO DAKAR PU 0,9MM - BLACK;39;STK LINE;19611;6102;2,000;M;2,000;61,90;30,95;Faturado;951;IND.COM.DE CALC.SANT LOUIS LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;28,9500;-2,00;1,86;0,93;
12/09/2025;12/09/2025;2104;11899;NAPA LINHO DAKAR PU 0,9MM - CARAMELO;39;STK LINE;19611;6102;2,000;M;2,000;61,90;30,95;Faturado;951;IND.COM.DE CALC.SANT LOUIS LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;28,9500;-2,00;1,86;0,93;
12/09/2025;12/09/2025;2104;13064;LUXOR BRONZE;39;STK LINE;19611;6101;2,000;M;2,000;97,90;48,95;Faturado;951;IND.COM.DE CALC.SANT LOUIS LTD;MARCIANO;NOVA SERRANA;MG;SMT;0,0000;46,9500;-2,00;2,94;1,47;
12/09/2025;12/09/2025;2118;11779;SORRENTO OFF WHITE;39;STK LINE;19623;5101;2,000;M;2,000;67,90;33,95;Faturado;953;D MATTHES CALCADOS LTDA;JOCENEI;IGREJINHA;RS;SMT;0,0000;28,9500;-5,00;2,04;1,02;
12/09/2025;12/09/2025;2119;13242;METAL DAKAR OURO LIGHT;2;PRODUCAO;19626;6101;40,500;M;40,000;1.534,95;37,90;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-36,90;30,70;0,76;
12/09/2025;15/09/2025;2102;14209;METALIZADO BRONZE;2;PRODUCAO;19641;5101;43,000;M;40,000;1.844,70;42,90;Faturado;331;CALCADOS DIVALORI LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-41,90;36,89;0,86;
12/09/2025;15/09/2025;2110;5662;VERNIZ NANCY 1.0 PU NUDE 658;2;PRODUCAO;19634;5101;321,000;M;300,000;14.412,90;44,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,90;144,13;0,45;
12/09/2025;15/09/2025;2110;9100085;VERNIZ NANCY 1.0 PU PRETO 01;2;PRODUCAO;19634;5101;421,500;M;400,000;18.925,35;44,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,90;189,25;0,45;
12/09/2025;15/09/2025;2113;12426;METALIZADO PESPONTO VENEZA 1.0 DOURADO/ BEGE 435;2;PRODUCAO;19638;5101;173,500;M;173,500;8.831,15;50,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-49,90;88,31;0,51;
12/09/2025;16/09/2025;2103;11900;NAPA MADRID PU 0,9MM - PRETO;39;STK LINE;19654;5102;5,000;M;5,000;131,43;23,95;Faturado;1178;ERIC VIEIRA BARBOZA;TELEVENDAS;GRAVATAI;RS;SMT;0,0000;18,9500;-5,00;0,60;0,12;
12/09/2025;16/09/2025;2103;11905;NAPA MADRID PU 0,9MM - CARAMELO;39;STK LINE;19654;5102;5,000;M;5,000;131,43;23,95;Faturado;1178;ERIC VIEIRA BARBOZA;TELEVENDAS;GRAVATAI;RS;SMT;0,0000;18,9500;-5,00;0,60;0,12;
12/09/2025;16/09/2025;2116;14316;NAPA MARROCOS MAGENTA;2;PRODUCAO;19670;5101;110,500;M;110,500;2.093,98;18,95;Faturado;1152;PONTO DO MATE ATACADO E VAREJO;TELEVENDAS;SAO LEOPOLDO;RS;SMT;0,0000;1,0000;-17,95;10,47;0,09;
12/09/2025;16/09/2025;2116;14328;NAPA CROCO MAGENTA;2;PRODUCAO;19670;5101;113,500;M;113,500;2.150,83;18,95;Faturado;1152;PONTO DO MATE ATACADO E VAREJO;TELEVENDAS;SAO LEOPOLDO;RS;SMT;0,0000;1,0000;-17,95;10,75;0,09;
12/09/2025;16/09/2025;2116;14329;NAPA MARROCOS ROSA;2;PRODUCAO;19670;5101;100,000;M;100,000;1.895,00;18,95;Faturado;1152;PONTO DO MATE ATACADO E VAREJO;TELEVENDAS;SAO LEOPOLDO;RS;SMT;0,0000;1,0000;-17,95;9,48;0,09;
12/09/2025;16/09/2025;2116;14330;NAPA CROCO ROSA;2;PRODUCAO;19670;5101;96,000;M;100,000;1.819,20;18,95;Faturado;1152;PONTO DO MATE ATACADO E VAREJO;TELEVENDAS;SAO LEOPOLDO;RS;SMT;0,0000;1,0000;-17,95;9,10;0,09;
12/09/2025;18/09/2025;2108;9895;METALIZADO NANCY PU 1.0 OURO ROSADO;2;PRODUCAO;19711;5101;50,000;M;50,000;2.345,00;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;23,45;0,47;
12/09/2025;18/09/2025;2108;9895;METALIZADO NANCY PU 1.0 OURO ROSADO;2;PRODUCAO;19711;5101;175,500;M;150,000;8.230,95;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;82,31;0,47;
12/09/2025;18/09/2025;2109;13535;METALIZADO SNAKE DOURADO;2;PRODUCAO;19715;5101;421,500;M;400,000;20.611,35;48,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-47,90;206,11;0,49;
12/09/2025;18/09/2025;2110;12655;VERNIZ NANCY 1.0 PU BRANCO OFF 526;2;PRODUCAO;19716;5101;200,000;M;200,000;8.980,00;44,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,90;89,80;0,45;
12/09/2025;18/09/2025;2110;12655;VERNIZ NANCY 1.0 PU BRANCO OFF 526;2;PRODUCAO;19716;5101;281,000;M;300,000;12.616,90;44,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-43,90;126,17;0,45;
12/09/2025;19/09/2025;2101;14231;NAPA FLOATHER NATURE AVELA 1248;2;PRODUCAO;19732;5101;1.756,000;M;4.000,000;58.474,80;33,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-32,30;584,75;0,33;
12/09/2025;19/09/2025;2101;14231;NAPA FLOATHER NATURE AVELA 1248;2;PRODUCAO;19733;5101;2.309,500;M;2.244,000;76.906,35;33,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-32,30;769,06;0,33;
12/09/2025;19/09/2025;2111;13124;NAPA TWIST BRANCO OFF 526;2;PRODUCAO;19737;5101;306,000;M;300,000;15.269,40;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;152,69;0,50;
12/09/2025;22/09/2025;2108;9902;METALIZADO NANCY PU 1.0 PRATA;2;PRODUCAO;19753;5101;520,500;M;500,000;24.411,45;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;244,11;0,47;
12/09/2025;22/09/2025;2109;13531;METALIZADO SNAKE PRATA;2;PRODUCAO;19752;5101;28,500;M;28,500;1.393,65;48,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-47,90;13,94;0,49;
12/09/2025;22/09/2025;2109;13531;METALIZADO SNAKE PRATA;2;PRODUCAO;19752;5101;290,500;M;271,500;14.205,45;48,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-47,90;142,05;0,49;
12/09/2025;22/09/2025;2112;13863;METALIZADO LUXOR PU 1.0 DOURADO;2;PRODUCAO;19750;5101;80,000;M;80,000;3.832,00;47,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-46,90;38,32;0,48;
12/09/2025;22/09/2025;2112;13863;METALIZADO LUXOR PU 1.0 DOURADO;2;PRODUCAO;19750;5101;197,000;M;220,000;9.436,30;47,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-46,90;94,36;0,48;
12/09/2025;22/09/2025;2117;9100054;NAPA MARROCOS PLUS PU 1.0 TOFF;2;PRODUCAO;19773;6101;100,000;M;100,000;3.990,00;39,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-38,90;79,80;0,80;
12/09/2025;24/09/2025;2108;9873;METALIZADO NANCY PU 1.0 DOURADO;2;PRODUCAO;19793;5101;1.025,000;M;1.000,000;48.072,50;46,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,90;480,73;0,47;
12/09/2025;25/09/2025;2115;10138;GRAVAÇÃO BABY CROCO PRETO;2;PRODUCAO;19833;6124;35,000;M;40,000;276,50;7,90;Faturado;835;SOFTLI IND.COM.DE CALC.LTDA;MARCELO;IPIRA;BA;SMT;0,0000;1,0000;-6,90;5,53;0,16;
12/09/2025;25/09/2025;2115;10205;GRAVAÇÃO BABY CROCO NEW OFF WHITE;2;PRODUCAO;19833;6124;120,000;M;120,000;948,00;7,90;Faturado;835;SOFTLI IND.COM.DE CALC.LTDA;MARCELO;IPIRA;BA;SMT;0,0000;1,0000;-6,90;18,96;0,16;
12/09/2025;25/09/2025;2115;13272;BABY CROCO AMBAR;2;PRODUCAO;19833;6124;34,500;M;40,000;272,55;7,90;Faturado;835;SOFTLI IND.COM.DE CALC.LTDA;MARCELO;IPIRA;BA;SMT;0,0000;1,0000;-6,90;5,45;0,16;
12/09/2025;26/09/2025;2111;13123;NAPA TWIST DOURADO;2;PRODUCAO;19849;5101;200,000;M;200,000;9.980,00;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;99,80;0,50;
